,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
0,0.0007579272,0.0007802589,0.0008166692,0.0007985709,0.00075441465,0.0007768188,0.00075555284,0.0007707922,0.0007658405,0.0007516924,0.00075201155,0.0008167471,0.00076227606,0.0007547544,0.00082822435,0.00077857403,0.0007354936,0.00084123877,0.0007311253,0.00075957284,0.00077394856,0.00082537194,0.0007540596,0.000748306,0.0007640459,0.0007860561,0.00080259284,0.00074393005,0.00085846084,0.0007502185,0.00076334906,0.00083442254,0.0007639177,0.000787398,0.00078990596,0.00091723306,0.00077169354,0.0007719944,0.00088080094,0.00079587364,0.0009058719,0.0009700666,0.0008361198,0.0007566903,0.00075941434,0.0008189159,0.00082765357,0.0008331906,0.00081401796,0.00077062106,0.0007883282,0.00076711003,0.0008130853,0.00077350176,0.0007621017,0.00077476836,0.0007492418,0.000852221,0.0007560555,0.00090823614,0.00079054554,0.0008385493,0.0007562058,0.00075087836,0.0007648487,0.0007597839,0.00096185185,0.0007779069,0.00077733566,0.00075785175,0.0008457457,0.0007513804,0.00081482617,0.0009907363,0.00077805674,0.00078751286,0.0008004546,0.0007463241,0.00083759974,0.00085537357,0.00080087304,0.000756629,0.0007573622,0.00077013945,0.0008016427,0.00074434705,0.00087088963,0.0008595871,0.0007707205,0.0007767673,0.00075870473,0.0007546117,0.0008586318,0.000823148,0.0009625546,0.00080996926,0.0007626964,0.0007849569,0.0007487429,0.0007573644,0.0007458349,0.00090004905,0.0008928261,0.0007642542,0.00083703455,0.0007908002,0.00088211236,0.00074765057,0.0008729134,0.0008227371,0.00083667214,0.0007504638
0,0.007947902,0.0061613726,0.0013373973,0.0019397486,0.0038254687,0.0020005296,0.001985665,0.0018285582,0.002412897,0.004180628,0.012540249,0.0025792154,0.010835102,0.005526211,0.013748196,0.01815243,0.0018593683,0.005460484,0.0036342926,0.0053117466,0.005589541,0.004030651,0.007581926,0.008922301,0.0042404355,0.002897183,0.004455237,0.0059513906,0.0024491819,0.0034485187,0.0048561036,0.0031254175,0.0015770121,0.005124013,0.0069336323,0.0039629815,0.0015638729,0.0049700467,0.004573354,0.0069712223,0.0030638247,0.003085619,0.0027253972,0.0029825054,0.018802246,0.0019346727,0.0024504075,0.0022640377,0.0019216503,0.016132327,0.0020262771,0.008152018,0.007906704,0.0023153364,0.0022953595,0.002040873,0.007854979,0.013994393,0.0073059066,0.062577374,0.011594258,0.004884022,0.020172743,0.0031950804,0.018459007,0.0055146897,0.004555184,0.010161976,0.005344518,0.012972645,0.0038642923,0.0026651956,0.0964754,0.0015989564,0.0026422672,0.005697919,0.0027248077,0.0113566695,0.0076444456,0.0020713806,0.005417426,0.079118654,0.0046138056,0.009793222,0.0059236516,0.0032545342,0.0025244025,0.0031171828,0.20277809,0.0032964589,0.002974881,0.008476301,0.0022622137,0.0033685793,0.0077283056,0.022597592,0.04678374,0.005985349,0.010171314,0.0050569214,0.0020726703,0.0029527715,0.002851772,0.004199148,0.05311817,0.0024537374,0.017452048,0.0016516115,0.010730469,0.001253483,0.005503039,0.008765649
0,0.005888229,0.00269944,0.002081035,0.0038577078,0.0016647491,0.0015253556,0.0056552277,0.0050015957,0.014997466,0.0028142703,0.014447248,0.0057164105,0.00722686,0.010013802,0.00392247,0.0018529755,0.005449812,0.0031267118,0.011168506,0.006680911,0.0023693047,0.004437389,0.0026141529,0.0150066465,0.0029999684,0.002783629,0.0041151904,0.0022709796,0.005436423,0.0027752288,0.0016220168,0.010593109,0.004045865,0.025724538,0.0033975486,0.014822293,0.0035143278,0.0040138527,0.0042690085,0.0026010715,0.003247928,0.002427743,0.0043929913,0.003170212,0.0044829207,0.002640849,0.002178078,0.041046582,0.00254677,0.0031059904,0.0020972006,0.0016754852,0.0042221085,0.009626435,0.004637887,0.014145902,0.0056903837,0.012875451,0.003821204,0.0017856997,0.0067218775,0.010926769,0.0036436613,0.0040908917,0.0075547104,0.004234369,0.0017690125,0.0011093725,0.0040798895,0.014801413,0.0032061066,0.008613064,0.0029130422,0.008953715,0.0029875266,0.005150912,0.0031139115,0.004120247,0.0136570465,0.0038102074,0.0034069372,0.004550201,0.0033339856,0.0023127296,0.0038923502,0.025590051,0.0029017834,0.0027312771,0.0028596665,0.004346282,0.0039877454,0.004486229,0.0015707623,0.004051493,0.0031907961,0.0043683504,0.0055452455,0.007374655,0.010490339,0.010025045,0.003976451,0.0041364445,0.00325121,0.004377263,0.0040242975,0.0047186445,0.010004825,0.0031162319,0.027547402,0.0021779237,0.0038206251,0.0036934796
0,0.0072446996,0.0043130983,0.0023121138,0.0045634555,0.0033443526,0.0016978201,0.0006616965,0.02795425,0.0039606728,0.006825581,0.009711351,0.0043413923,0.004858662,0.0030919148,0.0011695699,0.0053181923,0.0051558185,0.004636018,0.015566378,0.01885193,0.0034928704,0.0040165735,0.003991762,0.0031998344,0.00078303687,0.0034086185,0.002696094,0.0025995912,0.0022894116,0.0046477607,0.030692432,0.0027093492,0.0012849114,0.00405532,0.0029879808,0.0031501495,0.006437252,0.0026573401,0.0036066966,0.0020536752,0.0026313234,0.002301682,0.0020920795,0.0015837514,0.04476819,0.0034144626,0.0065765837,0.0023760183,0.004118737,0.0011689356,0.013511038,0.0065952744,0.02230633,0.0062174876,0.020889042,0.0037903301,0.001585571,0.001335876,0.02016796,0.0030562414,0.009190919,0.0038451876,0.010973966,0.007110516,0.0014082888,0.0007527615,0.0030260477,0.021634202,0.002964907,0.0029439293,0.0133655695,0.0024133632,0.01371637,0.005784959,0.0023213362,0.005214132,0.019485088,0.0037904542,0.0030123692,0.014377159,0.002770942,0.0019324244,0.003964655,0.004628571,0.0022509797,0.045788936,0.003306031,0.0021959802,0.0026865029,0.006150438,0.0017003661,0.003037337,0.005015083,0.009770064,0.006832631,0.012536624,0.0029280307,0.007707789,0.0054172054,0.0024425478,0.0033855892,0.0047704703,0.025862793,0.004183124,0.01476575,0.0022225375,0.048528653,0.0017253156,0.012344168,0.00063696265,0.0034233723,0.003085597
0,0.011502699,0.0054515805,0.008149346,0.0024769844,0.0046960404,0.0068728947,0.0028685017,0.0018158192,0.004869804,0.007883934,0.006975808,0.019006178,0.011124468,0.0093993135,0.013980154,0.007039632,0.0075955032,0.008258726,0.0063654557,0.009124951,0.012840197,0.022860216,0.0052589434,0.0063124774,0.0040748296,0.018551169,0.0045834244,0.006172975,0.0037697805,0.0069844984,0.0045091845,0.01958897,0.0058698696,0.004860726,0.005166917,0.0061912504,0.0042508757,0.005050314,0.010323285,0.015665479,0.0029823356,0.003995852,0.0038424088,0.003169409,0.012642037,0.033030204,0.003542246,0.007156423,0.0039909002,0.0043493453,0.0019022994,0.0077675185,0.013655056,0.0056793247,0.008063257,0.026022958,0.006454496,0.002418506,0.0195697,0.004842702,0.008707502,0.006058372,0.010628481,0.0069381027,0.006582818,0.004795795,0.028090933,0.0045439373,0.005049823,0.012650403,0.0037729735,0.0016678124,0.014068489,0.009326621,0.003523606,0.007312775,0.026969166,0.00476282,0.013155343,0.004429976,0.0029852092,0.0061730393,0.0030123778,0.04793945,0.004985353,0.0045572775,0.0038827534,0.0063553993,0.040755413,0.0024710665,0.0043440643,0.008352847,0.004325195,0.0127612725,0.01966726,0.00462652,0.003731837,0.0063131917,0.0038745867,0.005512967,0.0047578546,0.024645247,0.0038971861,0.006771457,0.023604138,0.00415293,0.0025796487,0.011851529,0.0045794994,0.014982095,0.005280497,0.0039993096
0,0.04749306,0.046092544,0.046078123,0.047162145,0.04732593,0.047307115,0.047817416,0.047207903,0.050246496,0.048060305,0.047398444,0.047513753,0.04717373,0.047873776,0.047683235,0.047209706,0.04700119,0.04678692,0.04709882,0.04764811,0.046612177,0.04765733,0.047734354,0.04760765,0.04742064,0.04831858,0.048620593,0.058194917,0.047181517,0.047356643,0.048348024,0.04689717,0.04687964,0.047788326,0.04799403,0.047280386,0.047571037,0.047302116,0.047262803,0.04817817,0.047940254,0.047439694,0.047578085,0.047888767,0.04800674,0.047102686,0.04704042,0.047216117,0.04779505,0.047007248,0.049145035,0.046745714,0.047076236,0.050010126,0.04708471,0.05338811,0.04743732,0.04756338,0.04759405,0.048109677,0.04891697,0.04742264,0.04838905,0.047837723,0.047111053,0.048592355,0.049183376,0.047661144,0.04724965,0.047592282,0.049430057,0.04759083,0.047182497,0.047515243,0.05039072,0.04731356,0.047539864,0.04840075,0.047041602,0.048652593,0.047759134,0.047564838,0.047703814,0.047377665,0.047236226,0.04828203,0.04729911,0.04653619,0.04800915,0.047755685,0.04756287,0.048125092,0.047931254,0.04779378,0.047450718,0.04749647,0.047407757,0.04750104,0.04718168,0.047793012,0.047958016,0.047299787,0.048039354,0.047427867,0.047269143,0.04681416,0.0479661,0.04745646,0.043679684,0.048044335,0.046980318,0.047145832
0,0.008298255,0.0026828249,0.0009783757,0.0023064162,0.002022413,0.003426372,0.004655777,0.0017441729,0.0068281083,0.018954087,0.003302273,0.0054115327,0.00801335,0.013695467,0.00416987,0.0076370733,0.0032134021,0.004526822,0.006771354,0.0049400073,0.021684527,0.003141562,0.009078969,0.0024516503,0.0039064316,0.00096029893,0.002406698,0.020484919,0.0027884778,0.002562334,0.0027190424,0.012573027,0.0037067689,0.0026437063,0.012861157,0.0033678173,0.0029853045,0.0029742958,0.003461051,0.0025041455,0.0030387265,0.018527817,0.0021332053,0.002465961,0.0047840886,0.0023561923,0.00211736,0.011191452,0.00515406,0.003493463,0.00643455,0.0026975307,0.0027847385,0.0012805186,0.00578804,0.017916286,0.00354265,0.009279207,0.017815609,0.0027772724,0.06567845,0.003527368,0.0062914137,0.0027819567,0.021682994,0.0032097797,0.008162716,0.0023641698,0.011204557,0.0034764872,0.005437552,0.0022850689,0.0059552477,0.020996992,0.0037211233,0.0034017102,0.0038427485,0.002612715,0.0019130635,0.0031284022,0.001958159,0.037670903,0.0029676289,0.0020673187,0.0024347987,0.05058056,0.0023539898,0.0019698592,0.002899207,0.002731971,0.0057491995,0.004462773,0.0010035264,0.008497632,0.010656165,0.013312045,0.0029046903,0.018886883,0.0024181379,0.0032265808,0.003339001,0.0037201091,0.013490493,0.0023814498,0.013326852,0.0018218161,0.01209034,0.030198166,0.003497055,0.010877479,0.003342743,0.0029155838
0,0.062528655,0.062344205,0.06256275,0.061988376,0.063048914,0.061779875,0.063186444,0.061189182,0.062126312,0.06150158,0.06163565,0.062145643,0.06245533,0.062532574,0.062573604,0.06163108,0.061407972,0.062317755,0.06237082,0.06250361,0.062456414,0.0634311,0.062643625,0.061206024,0.062056296,0.06290522,0.0625393,0.064099416,0.06210823,0.061659656,0.060822494,0.06392141,0.06464912,0.061529174,0.062633805,0.062540114,0.06279249,0.061751075,0.067621395,0.06280263,0.06300867,0.061881494,0.062808365,0.06342912,0.06130706,0.06236002,0.062406864,0.06270861,0.062311,0.062357765,0.061832774,0.062359843,0.061509468,0.062202696,0.062239576,0.061458744,0.06250211,0.06196746,0.06322756,0.062090077,0.0597005,0.063695565,0.0625043,0.061955,0.061688576,0.0621125,0.06277368,0.061694033,0.06187162,0.060647495,0.06260504,0.06508703,0.06262815,0.063188456,0.06326345,0.0627973,0.06189485,0.06283182,0.061620858,0.06122054,0.06256419,0.062965535,0.061595794,0.062201858,0.06385362,0.063777275,0.06297105,0.06402394,0.06230992,0.06346833,0.061846867,0.06252959,0.06237395,0.062239338,0.062031265,0.062185824,0.06513726,0.0653546,0.064019755,0.061897136,0.06290362,0.062122878,0.06563377,0.062459838,0.06305,0.06378339,0.06258129,0.062629834,0.05963137,0.062653854,0.06090116,0.06176852
0,0.0048318054,0.0037963036,0.0019425526,0.0022625518,0.0039180345,0.0017566234,0.0032907296,0.0040826993,0.0018473943,0.0016743682,0.002215133,0.005720002,0.0017651089,0.0010833627,0.0037461752,0.006805668,0.0022097237,0.008550077,0.0016601542,0.0061883633,0.009678577,0.0016930405,0.0020401322,0.0037177168,0.0035566434,0.0024078074,0.0035776105,0.0032965355,0.0053524175,0.01072258,0.0025074864,0.0095197875,0.0020294383,0.0025187908,0.0016844983,0.0041427286,0.0026579406,0.0037201955,0.0027737117,0.0030312252,0.0021896074,0.0025950763,0.00243323,0.0024980404,0.002903515,0.0023877488,0.0019192037,0.010146275,0.025368193,0.0017115467,0.003244449,0.0044448394,0.0054287063,0.0022442394,0.001595154,0.0055033728,0.005958433,0.0037840698,0.015655233,0.0064073754,0.0074956,0.0040394166,0.006933965,0.0031621712,0.0020881929,0.0035174815,0.0036708363,0.0011326802,0.002840213,0.018406872,0.003270524,0.0022956457,0.005812055,0.0024692956,0.0012918105,0.006003454,0.004941972,0.0021764226,0.003812152,0.015367671,0.0031353887,0.007126906,0.0029128098,0.0020728477,0.0023286496,0.025721414,0.002750762,0.0018139845,0.0025240676,0.006763947,0.0034942247,0.0015696791,0.0030509648,0.0045505594,0.0048341746,0.007330807,0.01077294,0.005916218,0.001843848,0.0066303257,0.0025166974,0.003074801,0.002246343,0.0030338261,0.0040551717,0.011385519,0.0025152543,0.017166875,0.0061802166,0.0018665369,0.011337273,0.0034898873
0,0.016209655,0.004125312,0.005305497,0.0052070036,0.002631122,0.002897256,0.009557973,0.005288799,0.002404924,0.0027735822,0.00825857,0.0025128806,0.009957325,0.0029353956,0.0051908502,0.0042898003,0.008652215,0.0029905178,0.0046876324,0.0047810427,0.032430686,0.0024064356,0.0026435442,0.0023207644,0.0020412568,0.0026319956,0.009084681,0.008051299,0.009201333,0.018684927,0.006258679,0.0064524296,0.004858277,0.014332193,0.0052506835,0.0049515036,0.006312842,0.005928843,0.0050891666,0.056355882,0.0045265425,0.0058976933,0.0040647043,0.0042146714,0.0030275153,0.011353073,0.008347328,0.0017415961,0.0020525,0.005691355,0.0023213795,0.037281808,0.0029673483,0.02453622,0.0037604054,0.006264676,0.019882483,0.0286213,0.00868725,0.010317211,0.0082791075,0.009953969,0.0075762053,0.038393546,0.004257353,0.007917974,0.009183891,0.01597457,0.0047162604,0.07244174,0.0033319534,0.007226743,0.006786527,0.003943316,0.005963098,0.016615571,0.0046395087,0.027377935,0.067977205,0.00734952,0.029159287,0.011420163,0.00702613,0.005166461,0.0023270461,0.031948976,0.004967727,0.0065569677,0.004395086,0.01173904,0.036362775,0.004035422,0.008675711,0.0066887443,0.012189199,0.027485255,0.0025492534,0.01936266,0.0032510217,0.015787607,0.022084234,0.0027846196,0.0050422433,0.004826241,0.00424841,0.012657094,0.005914275,0.02391264,0.0053470484,0.0051678657,0.026718786,0.014207465
