,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
0,0.008599792,0.003932457,0.0041906927,0.0014600814,0.0023888077,0.0030555327,0.0035142957,0.0055499403,0.0015060374,0.0009553622,0.02339581,0.006744331,0.022858847,0.011538048,0.0016269634,0.00556908,0.0033011357,0.0053032627,0.0030822353,0.0018311692,0.0050237547,0.0075903255,0.0042412006,0.017563894,0.018963868,0.0051998035,0.011163873,0.0016401587,0.0017746286,0.00573279,0.0033549867,0.0075712195,0.008751057,0.017814724,0.0144786835,0.005768483,0.04308283,0.020318964,0.0050931936,0.0058803274,0.0059561287,0.012037532,0.00338187,0.004869598,0.0053070174,0.014274968,0.07198371,0.0019468562,0.0030826104,0.007973705,0.0075672828,0.011255949,0.0043262076,0.0030748553,0.0138584,0.0018485237,0.007106935,0.022104166,0.0058280635,0.0052509196,0.058975227,0.0063635283,0.005145913,0.0021047515,0.00851177,0.01634663,0.0014016432,0.0032983862,0.0055299755,0.026353335,0.0040555703,0.0016576097,0.0043398347,0.0049533206,0.0021872625,0.005034921,0.0047216485,0.006101679,0.025615228,0.0043301615,0.0047031865,0.0030147012,0.0028507377,0.04221764,0.004705307,0.003997792,0.0025295576,0.0058648153,0.040181972,0.004382112,0.005545679,0.002882565,0.0020518438,0.00750966,0.0045308354,0.005469479,0.014244778,0.005239346,0.018685574,0.0034850203,0.0023302997,0.0065016234,0.024800397,0.0077783014,0.01758993,0.026025731,0.003896197,0.012548832,0.0008853797,0.0054781367,0.0090320725,0.0054937014
0,0.008540422,0.0033600812,0.002643069,0.0027023428,0.0013626978,0.0018597923,0.0022837524,0.0040269047,0.0060583632,0.019459631,0.0025299776,0.0053941137,0.018795077,0.0063211573,0.003262513,0.0042498503,0.003809681,0.0046656895,0.014897166,0.016211668,0.011740472,0.0029281082,0.009059668,0.002175677,0.0031998663,0.002366222,0.003846735,0.0026677954,0.0040624077,0.00669829,0.0024577943,0.0014912885,0.009586471,0.0036087688,0.0029952715,0.0062371762,0.0031291489,0.0033665197,0.002502483,0.0022456986,0.0022755642,0.016727354,0.0020438966,0.003992428,0.002170618,0.008172821,0.0024495695,0.0098365415,0.0053043975,0.020345176,0.016528502,0.00406228,0.0015884329,0.0066489913,0.014849392,0.0029071844,0.0030431135,0.0035401832,0.006161603,0.005556569,0.009021366,0.020084623,0.0033895704,0.030757714,0.0027523062,0.0011402451,0.0041142427,0.0029978373,0.008814783,0.0033052452,0.0052103167,0.0072021363,0.023946779,0.0032991543,0.0027744095,0.001961276,0.041740224,0.0027862035,0.0022440902,0.0019198221,0.0024190363,0.011959481,0.00431987,0.0358065,0.0026585143,0.0027477345,0.0020320204,0.0014460641,0.00524571,0.0011175792,0.002710032,0.0094369585,0.011292087,0.012017367,0.0023432472,0.0028671739,0.00863536,0.019213302,0.010757938,0.0031082402,0.001761219,0.0034590454,0.0030012939,0.021449799,0.004249116,0.015978282,0.0019788323,0.003036771,0.0069918497,0.0010071468,0.0034375715,0.0029844104
0,0.0087916115,0.004813945,0.004603933,0.00723686,0.0024092258,0.00650264,0.0041990224,0.0041192635,0.006448136,0.0022873897,0.013540311,0.008823277,0.0077874083,0.008072144,0.0068689967,0.0046702023,0.00746638,0.0018195793,0.0059787426,0.011907603,0.0037243457,0.010005571,0.013170444,0.013720435,0.0070818784,0.004924952,0.0091251675,0.0062212427,0.0022857462,0.006202609,0.0036424932,0.009945012,0.0077571515,0.013492671,0.006635563,0.017580507,0.0070705446,0.02170929,0.007581115,0.008036646,0.008711161,0.0044055074,0.008388581,0.0048030606,0.005151701,0.004633598,0.032932382,0.0019408633,0.0033347746,0.0059110047,0.0065726,0.00418932,0.0046475357,0.02108176,0.00915522,0.00180104,0.0077366545,0.026702236,0.007501015,0.00924177,0.00692399,0.005356176,0.027666198,0.008739268,0.004965024,0.0019894654,0.010922632,0.007794754,0.030902406,0.0052624573,0.004800087,0.0017227394,0.005655367,0.0063486695,0.027329253,0.0045741857,0.0056146453,0.0061912,0.0038761974,0.0027377869,0.047549415,0.004779752,0.002909593,0.005155361,0.009348053,0.005695758,0.0058530844,0.0066363425,0.0051026717,0.002565346,0.008386855,0.0061754324,0.015392108,0.02224603,0.0062832357,0.0025947406,0.007985849,0.00878771,0.0055024256,0.018058272,0.009190151,0.02296029,0.022759654,0.00958457,0.003882665,0.008208929,0.0042182454,0.009841708,0.0008200001,0.00639648,0.0028333566,0.0072036884
0,0.021522766,0.021210197,0.021750895,0.021836037,0.022273619,0.02269445,0.021756202,0.02194492,0.021629209,0.021394491,0.02078101,0.02143904,0.021101369,0.021259302,0.021420607,0.02129608,0.021166705,0.02100673,0.021071892,0.021251313,0.021768754,0.021858415,0.021792945,0.021395504,0.021236911,0.02156736,0.02166487,0.021626867,0.021454362,0.022280991,0.021396352,0.021987025,0.022615358,0.021494674,0.021270517,0.021273555,0.02150772,0.021593295,0.021428851,0.021232927,0.023253815,0.021907689,0.022096863,0.021791006,0.02143407,0.021703193,0.022629773,0.02143148,0.020877765,0.021376226,0.020512445,0.021862624,0.02152564,0.02132714,0.021376997,0.021392642,0.02156403,0.021540297,0.02158422,0.021390287,0.021149125,0.02149375,0.022125987,0.02621484,0.021385105,0.02293659,0.021392504,0.021161275,0.021399293,0.021716282,0.023018964,0.021658855,0.02147507,0.022096189,0.021519504,0.022260603,0.021143071,0.021012416,0.02172051,0.021566203,0.021886315,0.022180945,0.020481933,0.021495756,0.022048576,0.023112115,0.02102298,0.024122356,0.020943563,0.021427915,0.020655723,0.021185698,0.02142949,0.021786185,0.02156122,0.021394923,0.021367913,0.021413442,0.020599287,0.021537218,0.023299236,0.022282332,0.021127844,0.021314321,0.022092337,0.021551883,0.021383306,0.02207853,0.021641016,0.021430766,0.022774035,0.02201342
0,0.016227145,0.0074918442,0.006927066,0.010888283,0.004730775,0.007040635,0.0044827056,0.0098737385,0.0031901696,0.0034427682,0.006010842,0.010657417,0.013831559,0.021025933,0.025582153,0.024910081,0.0023262769,0.00911663,0.015858492,0.0067176926,0.00753795,0.016306907,0.0020311784,0.01032231,0.009782107,0.023937447,0.04461043,0.006758404,0.005424074,0.03985119,0.006951869,0.019195106,0.0035739613,0.0058395066,0.007022959,0.0048747608,0.0024317568,0.0067566335,0.01622206,0.039941825,0.005780775,0.0027185124,0.027129276,0.0074877823,0.008472623,0.005363408,0.011515203,0.0054000267,0.019236283,0.007242463,0.0039099324,0.0038924336,0.003362375,0.1670791,0.00438346,0.010468888,0.00467521,0.0043882267,0.005232315,0.0029197743,0.032528825,0.012959433,0.045298293,0.011341817,0.017380804,0.010105053,0.0021751483,0.0060431156,0.019452453,0.013464145,0.02067812,0.031554922,0.004877794,0.05066902,0.0068780133,0.0037444243,0.001908969,0.024647992,0.01251535,0.05074069,0.006624493,0.004952134,0.0063327737,0.0047599413,0.0039190226,0.091183625,0.0049574184,0.003090822,0.0044947574,0.043286987,0.0038719221,0.004657804,0.0052811736,0.0021223563,0.013044674,0.005160426,0.026194265,0.004517798,0.020445513,0.018231822,0.0029506143,0.0065482673,0.0054219705,0.049341474,0.006989232,0.04070728,0.025453294,0.0075916583,0.022485161,0.005983625,0.015656218,0.004462879
0,0.011071612,0.0058103963,0.004853993,0.0059333383,0.0048400024,0.0082226945,0.0035210436,0.0012303084,0.010960548,0.009046334,0.009055507,0.0025452564,0.01119539,0.0019492093,0.00446201,0.007845975,0.007105613,0.007459976,0.006557281,0.012196172,0.012332643,0.016807854,0.0052277674,0.009610029,0.0015878592,0.0040701125,0.006941372,0.0044334116,0.008143721,0.010331916,0.018485216,0.023933858,0.0067274743,0.0012403959,0.0065802354,0.019127695,0.0059901425,0.0060435566,0.008186434,0.0056527667,0.01224462,0.0032622246,0.0066708904,0.0038681177,0.041736953,0.0242762,0.00392682,0.008206386,0.0083970055,0.005179108,0.0033376268,0.010176788,0.017112508,0.011390293,0.009969629,0.035230353,0.01414158,0.008568795,0.006238646,0.006379531,0.0023508093,0.011027774,0.001625104,0.0058451095,0.040526308,0.0049828393,0.0017129552,0.005826284,0.0055583925,0.013817016,0.0016879853,0.0058361916,0.008183679,0.038063522,0.0053878035,0.012979534,0.0089359945,0.00589896,0.005926421,0.0058371713,0.002946912,0.06352622,0.006063669,0.0034443096,0.0044045392,0.0028776242,0.005551125,0.005159498,0.0028555114,0.010532788,0.004830934,0.0090070795,0.026169078,0.005320991,0.009931691,0.013686407,0.00949066,0.003933869,0.007799045,0.0048783496,0.0074753254,0.0060453354,0.025060013,0.007998449,0.029510057,0.017729074,0.0064244983,0.011616137,0.0071064644,0.003933292,0.010019449,0.0056028557
0,0.010597133,0.0057858583,0.005088677,0.003548838,0.0018148456,0.0038403017,0.0031135578,0.006099016,0.0019658913,0.0072040358,0.0013562978,0.016187154,0.014615897,0.0012232676,0.011906957,0.0034206586,0.005661766,0.0066880463,0.00396068,0.008471173,0.0010833112,0.005580473,0.0062266104,0.006218843,0.0057711448,0.01668785,0.03191425,0.0046162214,0.0034219413,0.017943854,0.035009395,0.0036201526,0.0046682945,0.0032249896,0.005068635,0.010703453,0.0015385001,0.013952259,0.004740484,0.03374327,0.0032615256,0.003207381,0.003725131,0.022936514,0.0022440015,0.0024769492,0.0021701138,0.019245246,0.05138402,0.0021276919,0.0044011762,0.0063843094,0.0024914665,0.0041045365,0.0072528487,0.02330184,0.02493247,0.009038114,0.029353455,0.028592024,0.0058495584,0.0017317052,0.0014048464,0.0214046,0.0034966646,0.004446224,0.0074391174,0.010256281,0.01349573,0.0009676458,0.006689247,0.0032455393,0.030139368,0.004548039,0.0037460844,0.002717083,0.008602756,0.03320612,0.017559698,0.002934868,0.0038155322,0.0022306587,0.057709973,0.0035495514,0.0022659719,0.031289797,0.0026737957,0.009477585,0.0015477814,0.0029468448,0.004767723,0.0012516094,0.008918078,0.0034263215,0.01356123,0.0052162167,0.01671489,0.0029359579,0.0029591504,0.01603679,0.017478233,0.0023410167,0.0044421796,0.0035485209,0.035676967,0.0043690642,0.022697546,0.004860869,0.017455965,0.0041758087,0.01126192,0.0029821056
0,0.007818973,0.0043654027,0.0037209096,0.0071026096,0.0036205482,0.0052774725,0.004707559,0.006850218,0.0094472645,0.0017065647,0.006086995,0.006793956,0.004191598,0.0057189777,0.0053434535,0.0064433753,0.006943743,0.005375729,0.007798827,0.012514048,0.017918142,0.0045845234,0.015664127,0.009262897,0.0037379693,0.003051651,0.0013588603,0.0046983343,0.0059148027,0.0033001518,0.0063159717,0.009994303,0.017100861,0.005417999,0.000925925,0.011654989,0.0042862333,0.004807425,0.004904374,0.0048436625,0.0044485675,0.01478811,0.0032617194,0.0034732574,0.016747043,0.009745929,0.084702715,0.0030379735,0.008186783,0.0046086838,0.017577525,0.0074039395,0.022949133,0.0052312454,0.0053565237,0.0022579685,0.004334524,0.008244445,0.005506884,0.0020871041,0.014228129,0.0012157932,0.004590474,0.0245709,0.004432898,0.012730941,0.0033837978,0.0050617894,0.004010305,0.007041219,0.006880893,0.022115532,0.0044208816,0.0038302124,0.0036530853,0.0053782207,0.0029297029,0.046404503,0.0044921995,0.0032698931,0.0034697852,0.009075474,0.0057196068,0.003564241,0.0041875415,0.0018866182,0.0043260045,0.0034946266,0.0017693907,0.006887514,0.004035997,0.015358779,0.008890136,0.004252751,0.01597879,0.009426578,0.006672612,0.0038358492,0.0025936472,0.005338448,0.0037326103,0.005114838,0.004574192,0.030286359,0.0031902927,0.0066706375,0.01822581,0.013974759,0.0036128962,0.015658334,0.004280852,0.004582552
0,0.0075717103,0.0039956034,0.0050986838,0.0045275935,0.006629842,0.0032687914,0.0036938305,0.005721481,0.0024314597,0.0007781605,0.00655123,0.0061910595,0.006864682,0.009122047,0.010662114,0.010981462,0.0053924615,0.0055666617,0.0064277737,0.0040100417,0.0044148746,0.004079223,0.0053184503,0.0075379717,0.011819824,0.018157944,0.016194846,0.0037160043,0.004943257,0.011893311,0.002817221,0.0010877744,0.0035887072,0.0014926525,0.0054509724,0.0031283204,0.0015040619,0.0062908446,0.009253916,0.015473508,0.0057405657,0.0059282556,0.018645393,0.0043861624,0.0074055376,0.0045326725,0.0053268867,0.003276819,0.010901613,0.07741427,0.0032384973,0.0056908964,0.0065771006,0.0037184146,0.00617874,0.0035671939,0.019605733,0.013858127,0.008164777,0.025181312,0.005695394,0.010070264,0.004283326,0.005004286,0.0067682983,0.007519305,0.017149681,0.0042962926,0.022706306,0.0048885383,0.0013556889,0.008517997,0.006672631,0.021853613,0.0040627546,0.0051609157,0.003962579,0.0033801687,0.0021586418,0.045910522,0.003725694,0.0032863456,0.0025187165,0.0033964121,0.044807117,0.0030424208,0.0041400837,0.0022581534,0.0017707024,0.0072899847,0.004189236,0.012124565,0.0061454615,0.01800577,0.010726567,0.0033102822,0.00950581,0.017596325,0.008473476,0.002113669,0.0051771016,0.022124026,0.006328643,0.021427514,0.015008692,0.027462367,0.004041523,0.011396791,0.00074340455,0.0039088777,0.002330271,0.0043311506
0,0.009037366,0.0027437613,0.0033408802,0.0076815314,0.0030997428,0.004931827,0.00287627,0.0018604094,0.005944196,0.01818678,0.0068281703,0.015663253,0.0016183393,0.0037140697,0.002905182,0.005186484,0.0038663116,0.003319183,0.0020077531,0.0032015184,0.007238984,0.010825539,0.010806571,0.0044959523,0.003910999,0.013084774,0.0066836514,0.0022606945,0.002698793,0.015021245,0.0026502712,0.006411608,0.0039474703,0.006448035,0.0053836326,0.0031689783,0.006578535,0.005116624,0.008852696,0.0039543873,0.008717361,0.004966473,0.0034202815,0.0049945246,0.0042337943,0.011763948,0.0034459287,0.004207982,0.010097237,0.0047413595,0.0022639118,0.0034795366,0.0045028552,0.0025444867,0.012385167,0.0031168435,0.0053342744,0.007739675,0.002001317,0.0031291905,0.004605142,0.018504934,0.006998531,0.0058391136,0.0029769975,0.0020941135,0.004800278,0.005609999,0.0058167684,0.013958355,0.0034263087,0.0047513084,0.026809674,0.0025552546,0.0043274835,0.003670313,0.0022183394,0.0022115486,0.0035099036,0.008273195,0.020327348,0.006758349,0.0040767556,0.002041893,0.03127065,0.0035494857,0.0029456976,0.0027853914,0.0039106384,0.0039799577,0.005525147,0.0024781534,0.005215512,0.0027106623,0.0017097961,0.0061401115,0.0036975944,0.004094942,0.012378252,0.0030784942,0.002758618,0.005009419,0.0034358795,0.009327802,0.0058185477,0.013442779,0.0033784986,0.010083625,0.0030343912,0.006855787,0.005506576,0.0043896013
